"time","siteID","gcc_90","gcc_sd"
2018-04-07,"BART",0.34364,8.76905505346007e-05
2018-04-08,"BART",0.34414,0.000198574614568485
2018-04-09,"BART",0.34299,6.43003158020691e-05
2018-04-10,"BART",0.34452,5.77075667941919e-05
2018-04-11,"BART",0.34455,8.61934227331054e-05
2018-04-12,"BART",0.34499,7.5131995412706e-05
2018-04-13,"BART",0.34578,0.000151627491987869
2018-04-14,"BART",0.34708,0.000256451136293301
2018-04-15,"BART",0.34618,0.000203806134373249
2018-04-16,"BART",0.34981,0.000212275912098244
2018-04-17,"BART",0.34499,0.000277512275146798
2018-04-18,"BART",0.34533,6.87236405868601e-05
2018-04-19,"BART",0.34507,7.61193584753134e-05
2018-04-20,"BART",0.34569,0.000282955469201468
2018-04-21,"BART",0.34343,0.000642299261422976
2018-04-22,"BART",0.34315,0.00111566464422216
2018-04-23,"BART",0.34366,0.000548613107047674
2018-04-24,"BART",0.34449,0.000191743659661561
2018-04-25,"BART",0.34535,0.00029644142760417
2018-04-26,"BART",0.34427,0.000284015417805128
2018-04-27,"BART",0.34467,0.000127808632457325
2018-04-28,"BART",0.34408,0.000927700958151446
2018-04-29,"BART",0.34178,0.000725551837836386
2018-04-30,"BART",0.34237,0.00025060769325456
2018-05-01,"BART",0.34255,0.000361891874707883
2018-05-02,"BART",0.34491,0.000429593820500542
2018-05-03,"BART",0.34748,0.000575867225343208
2018-05-04,"BART",0.34783,0.000102497976087535
2018-05-05,"BART",0.34523,0.00146082414759754
2018-05-06,"BART",0.34886,0.000227502127372876
2018-05-07,"BART",0.34667,0.000879486426204267
2018-05-08,"BART",0.35133,0.000674913479262199
2018-05-09,"BART",0.36075,0.000658214475622025
2018-05-10,"BART",0.37738,0.00121604576377364
2018-05-11,"BART",0.37637,0.00104211880497066
2018-05-12,"BART",0.38332,0.00079999215200232
2018-05-13,"BART",0.38128,0.000212172055710665
2018-05-14,"BART",0.39383,0.0043892942998405
2018-05-15,"BART",0.42939,0.00200240021851328
2018-05-16,"BART",0.41544,0.00144436513897763
2018-05-17,"BART",0.42931,0.00152664489328857
2018-05-18,"BART",0.40881,0.00490807621603913
2018-05-19,"BART",0.44777,0.00246117636391334
2018-05-20,"BART",0.4396,0.000948896623259174
2018-05-21,"BART",0.41912,0.00764391601434015
2018-05-22,"BART",0.45859,0.00167439883820663
2018-05-23,"BART",0.45189,0.00249585060548463
2018-05-24,"BART",0.44324,0.00214924215404749
2018-05-25,"BART",0.46139,0.000790085218860106
2018-05-26,"BART",0.46626,0.00199114150308463
2018-05-27,"BART",0.46354,0.00145761511954792
2018-05-28,"BART",0.45949,0.000937498386393171
2018-05-29,"BART",0.43206,0.00618776372515688
2018-05-30,"BART",0.44236,0.00319321962787352
2018-05-31,"BART",0.44284,0.00253425627169239
2018-06-01,"BART",0.46096,0.00080172798303135
2018-06-02,"BART",0.45931,0.0012924590073632
2018-06-03,"BART",0.42733,0.00460279175926782
2018-06-04,"BART",0.46228,0.00159715125221407
2018-06-05,"BART",0.45579,0.000719609124058716
2018-06-06,"BART",0.45072,0.000815641601965687
2018-06-07,"BART",0.45145,0.00109740547154622
2018-06-08,"BART",0.45032,0.00631462946200717
2018-06-09,"BART",0.44859,0.00124995892112092
2018-06-10,"BART",0.43116,0.00292896900437192
2018-06-11,"BART",0.43481,0.00489285506740311
2018-06-12,"BART",0.42432,0.00206161660364098
2018-06-13,"BART",0.44735,0.00104288876351278
2018-06-14,"BART",0.44814,0.000443627534523895
2018-06-15,"BART",0.44724,0.000987536389616267
2018-06-16,"BART",0.43739,0.00166580910340278
2018-06-17,"BART",0.44222,0.00174894561309122
2018-06-18,"BART",0.45433,0.00258620591253691
2018-06-19,"BART",0.44847,0.00146894014270737
2018-06-20,"BART",0.44108,0.00179531060083468
2018-06-21,"BART",0.45069,0.00308997191480533
2018-06-22,"BART",0.42509,0.00243128662201053
2018-06-23,"BART",0.45415,0.0025074728137782
2018-06-24,"BART",0.45055,0.000582575612680276
2018-06-25,"BART",0.44739,0.00146339624901551
2018-06-26,"BART",0.41911,0.00312326264809407
2018-06-27,"BART",0.44436,0.00111747738067781
2018-06-28,"BART",0.45613,0.000764180570604751
2018-06-29,"BART",0.45029,0.00658624236073087
2018-06-30,"BART",0.44798,0.00113860979967607
2018-07-01,"BART",0.44943,0.000678259193126949
2018-07-02,"BART",0.44859,0.000265764434591754
2018-07-03,"BART",0.44356,0.00248940488716578
2018-07-04,"BART",0.42233,0.00445626206040672
2018-07-05,"BART",0.42534,0.00528639167122838
2018-07-06,"BART",0.44688,0.000682711262361409
2018-07-07,"BART",0.41732,0.0052284856566345
2018-07-08,"BART",0.42261,0.00401849544979213
2018-07-09,"BART",0.41747,0.00675896297141652
2018-07-10,"BART",0.4386,0.00107961903503797
2018-07-11,"BART",0.44128,0.00142424683999105
2018-07-12,"BART",0.43944,0.000560579598382294
2018-07-13,"BART",0.44081,0.00049004905585345
2018-07-14,"BART",0.44925,0.00111834984650765
2018-07-15,"BART",0.44299,0.000441774501994218
2018-07-16,"BART",0.43106,0.00233188938898245
2018-07-17,"BART",0.44653,0.000641059236971222
2018-07-18,"BART",0.41639,0.00572792203301742
2018-07-19,"BART",0.41563,0.0046678466138257
2018-07-20,"BART",0.41546,0.00699403757391294
2018-07-21,"BART",0.41754,0.0033539181210723
2018-07-22,"BART",0.44982,0.000770712537797575
2018-07-23,"BART",0.45054,0.000794641646869066
2018-07-24,"BART",0.44312,0.00108470254758376
2018-07-25,"BART",0.44668,0.00108844113599708
2018-07-26,"BART",0.44375,0.00112979623158247
2018-07-27,"BART",0.44144,0.000459771205301592
2018-07-28,"BART",0.43672,0.000387379550206716
2018-07-29,"BART",0.43502,0.0014622021658709
2018-07-30,"BART",0.43051,0.000905823795993319
2018-07-31,"BART",0.43261,0.00152487214599541
2018-08-01,"BART",0.44582,0.00181544117593088
2018-08-02,"BART",0.43627,0.00115788907173743
2018-08-03,"BART",0.44076,0.000360954503323329
2018-08-04,"BART",0.44482,0.002307717725815
2018-08-05,"BART",0.41891,0.00513248292636105
2018-08-06,"BART",0.41987,0.00417304933777569
2018-08-07,"BART",0.43634,0.00126927329425551
2018-08-08,"BART",0.43727,0.000430708244449462
2018-08-09,"BART",0.43414,0.000994427104068535
2018-08-10,"BART",0.40999,0.00747643759706835
2018-08-11,"BART",0.43114,0.000554809215231797
2018-08-12,"BART",0.4415,0.000468182340634117
2018-08-13,"BART",0.43953,0.000456745362899955
2018-08-14,"BART",0.43957,0.00145842849796399
2018-08-15,"BART",0.43264,0.00170332845059672
2018-08-16,"BART",0.42863,0.00459841411455945
2018-08-17,"BART",0.43332,0.000739086142834931
2018-08-18,"BART",0.4347,0.000891385771866302
2018-08-19,"BART",0.42239,0.00315369703513
2018-08-20,"BART",0.4274,0.00234417064442929
2018-08-21,"BART",0.42833,0.000884582894905388
2018-08-22,"BART",0.43802,0.00123667101262599
2018-08-23,"BART",NA,0.00199510295616901
2018-08-24,"BART",0.4168,0.00401777177682012
2018-08-25,"BART",0.42539,0.000631699909379605
2018-08-26,"BART",0.42936,0.000519136872361122
2018-08-27,"BART",0.42848,0.000352700187185684
2018-08-28,"BART",0.42816,0.00118952458278979
2018-08-29,"BART",0.4247,0.00139529734319189
2018-08-30,"BART",0.42657,0.000772221049034168
2018-08-31,"BART",0.42352,0.00248054161301066
2018-09-01,"BART",0.42601,0.00243600455748376
2018-09-02,"BART",0.42456,0.00188039005940529
2018-09-03,"BART",0.42399,0.0015578064247983
2018-09-04,"BART",0.4176,0.00311858006019354
2018-09-05,"BART",0.42391,0.00312297496183445
2018-09-06,"BART",0.42708,0.00168704373726011
2018-09-07,"BART",0.41412,0.00258464495678866
2018-09-08,"BART",0.4127,0.000926287074996795
2018-09-09,"BART",0.40951,0.000469053646033312
2018-09-10,"BART",0.41798,0.00211519191969496
2018-09-11,"BART",0.41633,0.000467100039977451
2018-09-12,"BART",0.41692,0.00109731898065518
2018-09-13,"BART",0.41647,0.00150484931783476
2018-09-14,"BART",0.39029,0.0134946777766463
2018-09-15,"BART",0.39036,0.0168555920439673
2018-09-16,"BART",0.41681,0.00212401757256653
2018-09-17,"BART",0.39858,0.00411257701641177
2018-09-18,"BART",0.4147,0.00140574846009563
2018-09-19,"BART",0.41433,0.000522917447342019
2018-09-20,"BART",0.41108,0.00106930835933652
2018-09-21,"BART",0.42279,0.000660453986099798
2018-09-22,"BART",0.41078,0.00110606793181789
2018-09-23,"BART",0.3879,0.0106033315524039
2018-09-24,"BART",0.40643,0.00162353243306825
2018-09-25,"BART",0.40899,0.000645427844178432
2018-09-26,"BART",0.4096,0.000640119002010327
2018-09-27,"BART",0.39189,0.0019696489275907
2018-09-28,"BART",0.39607,0.00308872521917892
2018-09-29,"BART",0.38898,0.00486884037235034
2018-09-30,"BART",0.38644,0.00319454384977938
2018-10-01,"BART",0.38477,0.000213484096812476
2018-10-02,"BART",0.38135,0.000295776446882796
2018-10-03,"BART",0.37221,0.000851459562235609
2018-10-04,"BART",0.3654,0.00438759104097649
2018-10-05,"BART",0.34567,0.00432740286088644
2018-10-06,"BART",0.34822,0.0074474460250149
2018-10-07,"BART",0.34279,0.000830459311318214
2018-10-08,"BART",0.33189,0.00207108394138068
2018-10-09,"BART",0.33601,0.00574919729112203
2018-10-10,"BART",0.33962,0.00370895772498343
2018-10-11,"BART",0.33339,0.000384555399793315
2018-10-12,"BART",0.3374,0.00329578957843278
2018-10-13,"BART",0.33798,0.00249215395862082
2018-10-14,"BART",0.33568,0.00926442972144932
2018-10-15,"BART",0.34398,0.00109362862125333
2018-10-16,"BART",NA,0.00736140858928286
2018-10-17,"BART",0.34606,0.000678387799514862
2018-10-18,"BART",0.34276,0.00423108928899268
2018-10-19,"BART",0.33987,0.00799164477208948
2018-10-20,"BART",0.34403,0.00507485140427877
2018-10-21,"BART",0.33812,0.000651027445422907
2018-10-22,"BART",0.33971,0.00183964876860686
2018-10-23,"BART",0.33761,0.00161463613137285
2018-10-24,"BART",0.3347,0.000455582560451732
2018-10-25,"BART",0.33696,0.00115407275263188
2018-10-26,"BART",0.33423,0.00504477179354821
2018-10-27,"BART",0.35231,0.000515939074080708
2018-10-28,"BART",0.33308,0.000675718190565574
2018-10-29,"BART",0.34003,0.00173640079827351
2018-10-30,"BART",0.33189,0.00160840552506549
2018-10-31,"BART",0.33171,0.0011412880972026
2018-11-01,"BART",0.33014,0.00028918208655392
2018-11-02,"BART",0.32733,0.000584059237979673
2018-11-03,"BART",0.3261,0.00268379617949301
2018-11-04,"BART",0.33649,0.000982515435616396
2018-11-05,"BART",0.33625,0.000163605902792566
2018-11-06,"BART",0.34154,0.00083021400634205
2018-11-07,"BART",0.34009,0.00188014449336172
2018-11-08,"BART",0.34121,0.00174558148898694
2018-11-09,"BART",0.34121,0.00278860140616206
2018-11-10,"BART",0.34158,0.000456419528191211
2018-11-11,"BART",0.34289,0.00206692928791106
2018-11-12,"BART",0.34351,0.0022503764492336
2018-11-13,"BART",0.35019,0.000453714796689173
2018-11-14,"BART",0.34456,0.000830803324057682
2018-11-15,"BART",0.34517,5.70350554573333e-05
2018-11-16,"BART",0.35029,0.0003469028353053
2018-11-17,"BART",0.34563,0.000389572292942613
2018-11-18,"BART",0.34482,0.000185073659908262
2018-11-19,"BART",0.34575,0.000396889870089416
2018-11-20,"BART",0.34893,0.000516329559368383
2018-11-21,"BART",0.34597,0.000513997647894241
2018-11-22,"BART",0.34449,0.000170868781256742
2018-11-23,"BART",0.34398,0.00199370305897015
2018-11-24,"BART",0.34541,0.000136694081205929
2018-11-25,"BART",0.34737,0.000669505002953366
2018-11-26,"BART",0.34844,0.00106694234107738
2018-11-27,"BART",0.3506,0.000527317487141185
2018-11-28,"BART",NA,NA
2018-11-29,"BART",0.3457,0.000126771568627365
2018-11-30,"BART",0.34498,0.00154484726092641
2018-12-01,"BART",0.34404,0.000955057648650003
2018-12-02,"BART",0.35029,0.000671161223369685
2018-12-03,"BART",0.34635,0.00137199822990307
2018-12-04,"BART",0.34477,0.000564183571225542
2018-12-05,"BART",0.34343,0.00138840203258337
2018-12-06,"BART",0.34536,0.000347718159386808
2018-12-07,"BART",0.34351,0.000272713200626443
2018-12-08,"BART",0.34403,0.00119377750636116
2018-12-09,"BART",0.34372,0.00108053274842003
2018-12-10,"BART",0.3421,0.00209801228571721
2018-12-11,"BART",0.3432,0.00117520953303255
2018-12-12,"BART",0.34525,0.00091063514412429
2018-12-13,"BART",0.34279,0.000398357779911888
2018-12-14,"BART",0.34596,0.000369843430745109
2018-12-15,"BART",0.34532,0.00040857266932879
2018-12-16,"BART",0.34553,0.000151676347153123
2018-12-17,"BART",0.34578,0.000642083901949626
2018-12-18,"BART",0.34699,0.000347805925240861
2018-12-19,"BART",0.34375,0.000124369226458141
2018-12-20,"BART",0.34396,0.0016419185671721
2018-12-21,"BART",0.34818,0.000492758194622219
2018-12-22,"BART",0.34706,0.00104007850959552
2018-12-23,"BART",0.34333,0.00275403575303218
2018-12-24,"BART",0.34492,0.000141184747976629
2018-12-25,"BART",0.34291,0.00243877399811412
2018-12-26,"BART",0.34478,0.00154761255711459
2018-12-27,"BART",0.34362,0.00128331903170758
2018-12-28,"BART",0.34947,0.000208216014205026
2018-12-29,"BART",0.34714,0.000658324310624469
2018-12-30,"BART",0.34488,0.000697457310814185
2018-12-31,"BART",0.34565,0.000138793848008107
2019-01-01,"BART",0.34449,0.000371660991018555
2019-01-02,"BART",0.34312,0.000120082209934937
2019-01-03,"BART",0.34588,0.000317386171785755
2019-01-04,"BART",0.34614,0.00107962059548904
2019-01-05,"BART",0.34552,0.00020866741920275
2019-01-06,"BART",0.34778,0.000227653603673006
2019-01-07,"BART",0.34412,0.00150690090461401
2019-01-08,"BART",0.34786,0.000373187114526986
2019-01-09,"BART",0.34957,0.00073689364558121
2019-01-10,"BART",0.34565,0.000174609067721612
2019-01-11,"BART",0.34348,0.000257817844255058
2019-01-12,"BART",0.34259,0.00112626810615359
2019-01-13,"BART",0.34316,0.00136132925735795
2019-01-14,"BART",0.34335,0.000744549144497138
2019-01-15,"BART",0.34521,0.000521235228342548
2019-01-16,"BART",0.34537,0.000221217041820544
2019-01-17,"BART",0.34296,0.000979674295105158
2019-01-18,"BART",0.34744,0.000260701584817835
2019-01-19,"BART",0.34478,0.000242241004129426
2019-01-20,"BART",0.35063,0.000178294853245623
2019-01-21,"BART",0.34473,0.000199205118367147
2019-01-22,"BART",NA,NA
2019-01-23,"BART",NA,NA
2019-01-24,"BART",NA,NA
2019-01-25,"BART",NA,NA
2019-01-26,"BART",NA,NA
2019-01-27,"BART",NA,NA
2019-01-28,"BART",NA,NA
2019-01-29,"BART",NA,NA
2019-01-30,"BART",NA,NA
2019-01-31,"BART",0.34339,0.000106098223647823
2019-02-01,"BART",NA,NA
2019-02-02,"BART",NA,NA
2019-02-03,"BART",NA,NA
2019-02-04,"BART",0.34447,0
2019-02-05,"BART",NA,NA
2019-02-06,"BART",NA,NA
2019-02-07,"BART",NA,NA
2019-02-08,"BART",NA,NA
2019-02-09,"BART",NA,NA
2019-02-10,"BART",NA,NA
2019-02-11,"BART",0.34329,0.00135385174255393
2019-02-12,"BART",0.3438,2.96709849337513e-05
2019-02-13,"BART",0.34856,0.000530838997075692
2019-02-14,"BART",0.34392,0.000259318179785657
2019-02-15,"BART",0.35091,0.000410529971065275
2019-02-16,"BART",0.34462,0.000278109066844696
2019-02-17,"BART",0.34386,0.000275621184132964
2019-02-18,"BART",0.34701,0.000243024816067191
2019-02-19,"BART",0.34262,0.000453620402305445
2019-02-20,"BART",0.34451,0.000118252755932855
2019-02-21,"BART",0.34672,0.000765535800093302
2019-02-22,"BART",0.34381,0.00139971431487476
2019-02-23,"BART",0.34476,0.00134230281203001
2019-02-24,"BART",0.3534,0.000722046708026173
2019-02-25,"BART",0.34547,0.000376380547763419
2019-02-26,"BART",0.34257,5.83612955333083e-05
2019-02-27,"BART",0.34353,0.000156509899276146
2019-02-28,"BART",0.34297,8.99002712760799e-05
2019-03-01,"BART",0.34349,0.000131104625613069
2019-03-02,"BART",0.34399,0.000109337418208078
2019-03-03,"BART",0.34397,0.000160291922466993
2019-03-04,"BART",0.34542,0.000121847338409792
2019-03-05,"BART",0.34305,0.000711439873691054
2019-03-06,"BART",0.34314,6.11630173706032e-05
2019-03-07,"BART",0.34343,0.000153041256275706
2019-03-08,"BART",0.34336,0.000545362657470483
2019-03-09,"BART",0.3433,0.00107977058485512
2019-03-10,"BART",0.35115,0.000169909863258891
2019-03-11,"BART",0.34564,0.000441108992038409
2019-03-12,"BART",0.3444,0.000502491107038773
2019-03-13,"BART",0.34463,0.000158864625979975
2019-03-14,"BART",0.34498,7.49231579142077e-05
2019-03-15,"BART",0.3465,0.00120420443718274
2019-03-16,"BART",0.34564,0.000236452178363959
2019-03-17,"BART",0.3431,0.00015041900661492
2019-03-18,"BART",0.34277,0.000423312874110578
2019-03-19,"BART",0.34286,6.45549915868343e-05
2019-03-20,"BART",0.3437,0.000534066035816035
2019-03-21,"BART",0.34506,9.18629058401057e-05
2019-03-22,"BART",0.3499,0.000641242737636392
2019-03-23,"BART",0.34377,0.000239277249317226
2019-03-24,"BART",0.3449,0.000427322148706936
2019-03-25,"BART",0.34293,0.00176878926941335
2019-03-26,"BART",0.34279,0.00188299146496814
2019-03-27,"BART",0.34363,0.00169836625710278
2019-03-28,"BART",0.34456,0.000233678939870011
2019-03-29,"BART",0.34599,0.000411595063535182
2019-03-30,"BART",0.34683,0.000150441440231002
2019-03-31,"BART",0.34846,0.000336620876794467
2019-04-01,"BART",0.34301,0.000390068312175276
2019-04-02,"BART",0.34463,0.000322981847597598
2019-04-03,"BART",0.34491,0.000107223704735198
2019-04-04,"BART",0.34295,0.000532831223038684
2019-04-05,"BART",0.34523,0.00013478185095532
2019-04-06,"BART",0.34541,0.000616002782925071
2019-04-07,"BART",0.34612,0.000125229748047017
2019-04-08,"BART",0.35044,0.00025007884470987
2019-04-09,"BART",0.34985,0.00149546090090061
2019-04-10,"BART",0.34401,0.000396737974497228
2019-04-11,"BART",0.3431,0.000304333597842096
2019-04-12,"BART",0.34569,0.000123257096496451
2019-04-13,"BART",0.34579,0.000131579751559305
2019-04-14,"BART",0.34647,0.000140844102554882
2019-04-15,"BART",0.34657,0.000444186656848731
2019-04-16,"BART",0.34481,0.000165298596855664
2019-04-17,"BART",0.34331,0.00136898079174372
2019-04-18,"BART",0.34634,0.000145766692256603
2019-04-19,"BART",0.34914,0.000637298124578952
2019-04-20,"BART",0.34803,0.000375009531307438
2019-04-21,"BART",0.3464,0.000173545613600576
2019-04-22,"BART",0.34578,9.59599916631967e-05
2019-04-23,"BART",0.3446,5.9063286707869e-05
2019-04-24,"BART",0.3445,0.000122021503625126
2019-04-25,"BART",0.34298,0.00107549754295301
2019-04-26,"BART",0.34245,0.000438457154028041
2019-04-27,"BART",0.34207,7.36367698745079e-05
2019-04-28,"BART",0.34161,0.000251828461214273
2019-04-29,"BART",0.34046,0.000142259687808988
2019-04-30,"BART",0.34155,0.000112456975899991
2019-05-01,"BART",0.34274,0.000173703623967922
2019-05-02,"BART",0.33814,0.000342849057047509
2019-05-03,"BART",0.34291,0.00030535951644858
2019-05-04,"BART",0.34397,0.00032001085695868
2019-05-05,"BART",0.34362,4.71090094940576e-05
2019-05-06,"BART",0.34217,0.00115609377488444
2019-05-07,"BART",0.34618,0.000199060093480151
2019-05-08,"BART",0.34262,0.000625370769697337
2019-05-09,"BART",0.34642,0.000437714976221008
2019-05-10,"BART",0.34721,0.000864075359525298
2019-05-11,"BART",0.34698,0.000891146819026591
2019-05-12,"BART",0.34906,0.000114637465827836
2019-05-13,"BART",0.35258,0.00021443537630774
2019-05-14,"BART",0.35178,0.000111816182976835
2019-05-15,"BART",0.35386,0.000178265333084121
2019-05-16,"BART",0.36085,0.000247846707067247
2019-05-17,"BART",0.36775,0.000339520067033406
2019-05-18,"BART",0.37336,0.00049042303438262
2019-05-19,"BART",0.37995,0.00481331543376267
2019-05-20,"BART",0.40713,0.000982701675619472
2019-05-21,"BART",0.41003,0.00220194747235723
2019-05-22,"BART",0.39828,0.00308850858268294
2019-05-23,"BART",0.42666,0.00315490230127849
2019-05-24,"BART",NA,0.0033799442876703
2019-05-25,"BART",0.4323,0.00275573738418816
2019-05-26,"BART",0.43885,0.00236894789356985
2019-05-27,"BART",0.44209,0.00176238215515714
2019-05-28,"BART",0.45116,0.00164752183720934
2019-05-29,"BART",0.44523,0.00180487581358081
2019-05-30,"BART",0.44478,0.00328749854759027
2019-05-31,"BART",0.4354,0.00402232958168192
2019-06-01,"BART",0.44792,0.000586077623889954
2019-06-02,"BART",0.45613,0.00241289766700301
2019-06-03,"BART",0.44767,0.00168549651728977
2019-06-04,"BART",0.44925,0.00116255655223427
2019-06-05,"BART",0.45583,0.00171934908186387
2019-06-06,"BART",0.45475,0.001146404125062
2019-06-07,"BART",0.43153,0.0046985625662949
2019-06-08,"BART",0.43747,0.00263635516513513
2019-06-09,"BART",0.42801,0.00545565847051836
2019-06-10,"BART",0.44929,0.00222682968347014
2019-06-11,"BART",0.46188,0.00114568899598024
2019-06-12,"BART",0.4279,0.00518079232912795
2019-06-13,"BART",0.45861,0.00102792076642163
2019-06-14,"BART",0.44846,0.000925544013440916
2019-06-15,"BART",0.45474,0.00138253579560258
2019-06-16,"BART",0.4599,0.000725280433870309
2019-06-17,"BART",0.42765,0.00407695638796735
2019-06-18,"BART",0.4536,0.000946998087621711
2019-06-19,"BART",0.45067,0.00253556346239583
2019-06-20,"BART",0.46202,0.00121845903015377
2019-06-21,"BART",0.45745,0.00093093104065177
2019-06-22,"BART",0.44972,0.00333109474166665
2019-06-23,"BART",0.43172,0.00219380749997323
2019-06-24,"BART",0.42597,0.00212108521511888
2019-06-25,"BART",0.45876,0.001511074955123
2019-06-26,"BART",0.44916,0.000535893570000007
2019-06-27,"BART",0.44763,0.00228859105431214
2019-06-28,"BART",0.44134,0.00323311980222048
2019-06-29,"BART",0.44838,0.000650625499980201
2019-06-30,"BART",0.4495,0.00112843226917811
2019-07-01,"BART",0.44089,0.0024148979254213
2019-07-02,"BART",0.44561,0.00145422765474898
2019-07-03,"BART",0.42637,0.00430488549972171
2019-07-04,"BART",0.44185,0.00204145262567054
2019-07-05,"BART",0.43194,0.00443060019378219
2019-07-06,"BART",0.45035,0.00107306391406731
2019-07-07,"BART",0.4192,0.00547393157372994
2019-07-08,"BART",0.4203,0.00266321803195199
2019-07-09,"BART",0.42903,0.000461232759868068
2019-07-10,"BART",0.4417,0.00173262300856127
2019-07-11,"BART",0.44407,0.0019612731387795
2019-07-12,"BART",0.44813,0.00163386113665684
2019-07-13,"BART",0.42247,0.0034318170238674
2019-07-14,"BART",0.44277,0.000935657160524535
2019-07-15,"BART",0.43498,0.00217675315072326
2019-07-16,"BART",0.43858,0.00142374756992142
2019-07-17,"BART",0.44636,0.00101212625251024
2019-07-18,"BART",0.43674,0.0020038323384995
2019-07-19,"BART",0.44207,0.00193309790666037
2019-07-20,"BART",0.4376,0.00182898092613436
2019-07-21,"BART",0.4409,0.000652971762367226
2019-07-22,"BART",0.44429,0.00114957119618667
2019-07-23,"BART",0.44543,0.000795431137362446
2019-07-24,"BART",0.4243,0.00211533529170354
2019-07-25,"BART",0.42249,0.00512411855301048
2019-07-26,"BART",0.43604,0.0032368330062906
2019-07-27,"BART",0.43549,0.000810288390334077
2019-07-28,"BART",0.43578,0.0012154222822055
2019-07-29,"BART",0.43635,0.00298108890775139
2019-07-30,"BART",0.42597,0.00373210759759147
2019-07-31,"BART",0.44012,0.000683204483090009
2019-08-01,"BART",NA,0.0447117802435254
2019-08-02,"BART",0.41972,0.00315017029594742
2019-08-03,"BART",0.42586,0.00239624143012104
2019-08-04,"BART",0.42787,0.00376206007443707
2019-08-05,"BART",0.41467,0.003522661331599
2019-08-06,"BART",0.41808,0.00468579059537165
2019-08-07,"BART",0.43512,0.00184731094848922
2019-08-08,"BART",0.43962,0.00142545568567974
2019-08-09,"BART",0.43264,0.00322376669434869
2019-08-10,"BART",0.43265,0.00162143720576681
2019-08-11,"BART",0.43188,0.000704780788035315
2019-08-12,"BART",0.43198,0.000980917838619754
2019-08-13,"BART",0.43339,0.000752457877321282
2019-08-14,"BART",0.43229,0.00105141597430341
2019-08-15,"BART",0.43256,0.00104266866476834
2019-08-16,"BART",0.43748,0.000517954917272281
2019-08-17,"BART",0.43602,0.00131388312094729
2019-08-18,"BART",0.43507,0.000622569670226326
2019-08-19,"BART",0.43354,0.00070111563109324
2019-08-20,"BART",0.41278,0.00528714811676119
2019-08-21,"BART",0.44113,0.00123578135969903
2019-08-22,"BART",0.43077,0.00098354750857937
2019-08-23,"BART",0.42923,0.000484231511505278
2019-08-24,"BART",0.43102,0.000680603453726539
2019-08-25,"BART",NA,0.00267472978730601
2019-08-26,"BART",0.40889,0.00650564910250299
2019-08-27,"BART",0.41674,0.00285369818034244
2019-08-28,"BART",0.42804,0.00106001033572166
2019-08-29,"BART",0.40848,0.00815230269050107
2019-08-30,"BART",0.41216,0.00238906315136802
2019-08-31,"BART",0.42574,0.000710943064398503
2019-09-01,"BART",0.41999,0.00184597547908627
2019-09-02,"BART",0.43704,0.00123808667396305
2019-09-03,"BART",0.42651,0.00182831523886147
2019-09-04,"BART",0.43281,0.00151930680017607
2019-09-05,"BART",NA,0
2019-09-06,"BART",0.42336,0.00069143966933242
2019-09-07,"BART",0.42316,0.000358715514021908
2019-09-08,"BART",0.42839,0.00111018475829521
2019-09-09,"BART",0.42012,0.00160639160142938
2019-09-10,"BART",0.42035,0.000647207048535065
2019-09-11,"BART",0.4252,0.000844901883930557
2019-09-12,"BART",0.42223,0.000938860373874973
2019-09-13,"BART",0.39509,0.0113249879848564
2019-09-14,"BART",0.42451,0.000707834944440732
2019-09-15,"BART",0.40506,0.00373836286136931
2019-09-16,"BART",0.41143,0.00161561640590223
2019-09-17,"BART",0.41049,0.000776467357685439
2019-09-18,"BART",0.38725,0.0104193779060646
2019-09-19,"BART",0.38513,0.0113006372014852
2019-09-20,"BART",0.38517,0.0108776736362672
2019-09-21,"BART",0.38578,0.00742046874959212
2019-09-22,"BART",0.38769,0.00783493670602048
2019-09-23,"BART",0.40347,0.000639266288611477
2019-09-24,"BART",0.40143,0.00250734493284129
2019-09-25,"BART",0.39054,0.00609218621410631
2019-09-26,"BART",0.40394,0.000965101712943533
2019-09-27,"BART",0.37409,0.0102841240739981
2019-09-28,"BART",0.39868,0.001714544400125
2019-09-29,"BART",0.37934,0.00419144785393364
2019-09-30,"BART",0.38447,0.00224835941095199
2019-10-01,"BART",0.38505,0.00119247246149694
2019-10-02,"BART",0.37928,0.00105518960555602
2019-10-03,"BART",0.36952,0.000668058807138943
2019-10-04,"BART",0.36872,0.00180573368163181
2019-10-05,"BART",0.35013,0.0114264601353389
2019-10-06,"BART",0.36614,0.000432481083696277
2019-10-07,"BART",0.3622,0.000593274546350117
2019-10-08,"BART",0.33697,0.00278727070139539
2019-10-09,"BART",0.32783,0.00125513080804596
2019-10-10,"BART",0.323,0.000961794611703581
2019-10-11,"BART",0.3254,0.00363077788932793
2019-10-12,"BART",0.31374,0.00128602093422514
2019-10-13,"BART",0.312,0.00396077235531307
2019-10-14,"BART",0.31334,0.00471810794246325
2019-10-15,"BART",0.31798,0.00761443822950982
2019-10-16,"BART",0.31641,0.0020707490511052
2019-10-17,"BART",0.3207,0.000813817064135146
2019-10-18,"BART",0.32693,0.00146059228970124
2019-10-19,"BART",0.32359,0.00761233516694302
2019-10-20,"BART",0.31698,0.000351759706942924
2019-10-21,"BART",0.33194,0.00341326086830498
2019-10-22,"BART",0.3169,0.00106812825034434
2019-10-23,"BART",0.32556,0.00232355132835715
